firm_ID,event_date,realized_earnings,earnings_forecast,lagged_ME
488,2019-04-04,1197.29,1243.22,22287.09
489,2019-03-29,899.38,972.59,11930.36
490,2019-02-05,204.58,221.48,1789.25
491,2020-01-14,640.95,752.28,14486.33
492,2019-03-15,1033.71,1169.42,17819.51
493,2020-03-02,305.46,330.8,4363.25
494,2019-06-28,460.96,474.46,4402.82
495,2019-11-22,858.65,873.85,6627.12
496,2019-12-25,633.52,668.77,11710.97
497,2019-09-04,831.98,870.24,10005.76
498,2019-10-02,975.42,1193.05,16045.25
499,2019-11-29,754.36,859.23,16190.01
500,2019-05-27,458.28,527,9333.88
501,2019-07-01,182.83,180.99,3721.5
502,2019-07-29,438.53,516.18,8819.73
503,2020-02-27,696.49,704.21,11035.03
504,2019-02-15,203.72,217.95,3424.12
505,2019-01-24,929.94,974.43,8029.26
506,2019-04-10,710.43,717.46,5416.14
507,2019-11-06,749.73,768.4,6459.18
508,2019-08-14,746.68,771.99,12189.32
509,2019-10-23,286.33,296.13,7560.07
510,2019-02-12,297.38,308.89,3361.23
511,2019-02-28,683.55,770.97,12025.79
512,2019-02-28,587.68,684.94,9100.25
513,2019-09-05,230.96,240.68,2995.86
514,2019-06-13,291.7,315.37,4556.49
515,2019-09-18,841.56,893.68,13334.03
516,2019-09-10,879.48,940.14,18736.3
517,2019-07-31,553.99,566.43,13501.75
518,2019-03-29,249.33,292.94,6437.7
519,2019-01-24,382.11,449.37,9315.67
520,2019-04-17,932.47,1144.64,26791.2
521,2020-01-15,907.63,921.74,22505.61
522,2019-05-30,619.26,619.14,5910.9
523,2019-07-24,377.67,381.19,7899.24
524,2019-03-12,223.91,273.42,2851.02
525,2019-11-19,301.97,315.76,5946.45
526,2019-05-15,720.45,794.59,13393.8
527,2019-12-27,404.12,427.24,7252.02
528,2019-04-03,769.87,787.44,12921.73
529,2019-12-09,1069.13,1120.87,17381.98
530,2019-12-03,751.93,775.71,7699.99
531,2019-05-29,747.96,808.25,15317.67
532,2019-10-23,914.42,971.63,14979.31
533,2020-04-01,487.48,522.19,11319.91
534,2019-06-11,519.15,603.33,9361
535,2019-06-06,538.98,569.57,11623.15
536,2019-12-02,586.41,670.79,12760.82
537,2020-03-24,592.13,597.58,9413.44
538,2020-04-06,788.33,840.05,7927.93
539,2019-06-17,993.6,1020.53,11728.97
540,2019-11-12,490,539.56,6021.16
541,2019-10-09,355.63,371.43,5603.1
542,2019-11-22,719.74,727.36,5617.58
543,2019-04-17,657.26,670.36,9813.13
544,2019-10-02,462.96,484.23,4649.13
545,2019-04-24,949.16,1054.67,7301.55
546,2019-09-03,831.31,871.38,18385.55
547,2019-06-12,746.12,831.82,9540.92
548,2019-02-21,537.97,577.97,4359.89
549,2019-11-12,1116.57,1147.32,9543.73
550,2019-06-03,248.63,261.29,4261.22
551,2019-12-10,914.86,896.51,24269.5
552,2020-01-15,631.83,715.98,11489.83
553,2020-01-30,216.78,238.3,4777.84
554,2020-03-23,1051.14,1060.39,6333.18
555,2019-12-03,329.02,342.54,2256.58
556,2019-06-14,1070.58,1169.34,25177.41
557,2019-01-16,802.36,847.42,11945.39
558,2019-01-15,642.3,735.52,10969.27
559,2020-01-30,569.75,650.23,8272.09
560,2019-07-23,283.29,325.95,5494.08
561,2019-10-09,920.55,1024.63,15997.28
562,2019-11-28,1055.2,1066.37,18740.66
563,2020-04-07,930.2,949.8,8149.5
564,2019-08-09,492.1,603.03,9518.99
565,2019-04-11,464.04,475.78,10777.32
566,2019-01-09,122.01,122.89,930.52
567,2019-04-23,1023.66,1070.93,11896.33
568,2019-01-30,515.2,572.37,8826.97
569,2019-07-24,1024.34,1013.69,7823.8
570,2019-07-11,1214.06,1164.97,27568.83
571,2019-02-04,1249.06,1403.65,29075.42
572,2019-12-04,832.95,878.42,18018.79
573,2019-03-11,195.04,216.73,2336.6
574,2019-05-16,775.89,822.39,10202.75
575,2019-06-25,867.2,926.5,11191.91
576,2019-12-06,429.55,478.63,5259.35
577,2019-03-27,471.77,536.67,5697.14
578,2019-08-26,862.57,904.87,10522.75
579,2019-12-04,631.82,648.12,5443.41
580,2019-11-28,872.95,927.08,15874.69
581,2020-01-31,715.92,700.47,9172.79
582,2019-08-06,233.73,252.78,2688.6
583,2019-07-19,923.45,1010.93,11452.13
584,2019-12-10,1035.85,1059.61,15839
585,2019-12-25,671.28,739.45,6242.85
586,2019-07-29,538.13,553.79,5584.91
587,2019-04-24,531.8,610.13,9462.95
588,2020-03-05,388.16,395.71,4723.11
589,2019-05-30,451.95,490.01,11819.47
590,2019-01-08,248.76,265.02,3147.69
591,2020-02-03,759.54,838.82,6339.74
592,2019-05-27,724.91,832.35,15821.02
593,2019-01-23,212.81,258.09,4192.66
594,2019-07-30,171.97,178.26,2795.66
595,2019-01-16,895.2,1033.62,14630.83
596,2020-03-26,734.47,749.93,10063.18
597,2019-12-10,223.24,240.92,3864.23
598,2019-10-02,694.44,840.26,15024.85
599,2019-10-23,603.27,709.27,15433.48
600,2019-12-11,578.42,694.85,12085.3
601,2019-02-19,129.9,145.78,3419.01
602,2020-01-08,945.85,1012.28,9521.19
603,2020-01-23,1067.51,1093.77,7700.08
604,2019-01-30,150.03,164.34,3067.94
605,2019-11-05,1107.91,1237.14,26835.33
606,2019-10-04,238.93,263.54,3349.38
607,2019-02-01,486.76,510.77,6455.75
608,2020-02-27,702.42,739.82,4927.76
609,2020-01-06,1181.87,1294.29,16382.13
610,2020-01-24,790.72,831.53,11448.58
611,2019-06-06,212.61,228.11,2105.59
612,2019-09-02,450.16,477.49,4364.59
613,2019-08-29,886.27,937.27,12229.6
614,2020-04-06,369.47,371.9,6736.8
615,2019-12-30,1028.13,1199.6,23806.58
616,2019-02-27,818.15,977.1,10072.08
617,2019-10-08,336.5,333.85,3154.85
618,2019-02-06,1060.39,1139.77,13990.64
619,2020-03-23,624.93,654.97,8675.94
620,2019-03-18,583.23,642.81,7165.62
621,2019-12-10,200.03,208.34,2047.98
622,2019-01-16,632.06,656.05,6853.86
623,2019-04-19,612.75,712.03,28823.52
624,2019-07-16,756.62,804.89,9601.99
625,2020-03-18,711.84,762.1,14129.49
626,2019-05-23,551.87,629.11,10904.48
627,2020-03-31,873.76,885.76,11600.54
628,2019-07-12,1048.12,1133.69,13243.72
629,2019-08-07,558.99,606.54,8404.75
630,2019-03-18,769.68,792.68,11158.75
631,2019-08-21,1200.04,1222.04,16736.65
632,2019-03-05,1156.23,1240.73,30543.73
633,2019-02-18,376.04,386.97,5260.14
634,2019-04-03,295.02,307.94,3724.05
635,2019-06-27,1126.98,1212.13,11180.32
636,2019-10-09,178.01,182.26,1994.75
637,2019-01-15,1053.24,1143.32,9172.09
638,2019-07-12,841.1,983.05,16740.02
639,2019-05-23,1134.58,1291.32,22950.1
640,2020-03-05,545.71,616.67,13474.29
641,2019-07-23,800.84,947.67,26413.74
642,2019-10-15,1044.86,1119.77,10211.62
643,2019-07-11,231.89,231.28,2862.25
644,2019-01-08,758.64,797.99,7120.63
645,2020-03-17,136.14,147.99,2773.51
646,2019-04-01,326.31,345.08,4162.62
647,2019-01-31,445.62,456.42,5562.28
648,2019-07-11,357.14,374.7,8499.35
649,2019-07-16,1053.65,1074.89,15708.71
650,2019-11-18,385.52,417.76,14431.21
651,2020-01-22,222.61,247.22,5417.11
652,2019-04-03,284.89,299.16,2657.81
653,2019-04-19,434.36,430.98,7258.99
654,2019-04-12,474.02,486.84,5016
655,2019-03-11,149.63,159.13,2299.75
656,2020-03-23,528.38,594.78,6285.66
657,2019-03-15,375.8,402.23,5045.85
658,2020-04-03,471.58,533.25,5311.48
659,2019-04-10,754.53,824.92,16586.85
660,2019-06-20,319.92,342.57,5525.18
661,2019-08-28,865.83,996.83,18372.7
662,2019-09-10,341.65,352.92,2186.89
663,2020-03-06,441.53,485.15,9296.41
664,2020-01-31,729.85,737.42,9388.02
665,2019-09-04,758.61,791.14,7702.63
666,2019-10-01,308.51,316.08,9031.98
667,2019-03-14,715.69,804.56,10306.68
668,2019-11-12,561.42,676.97,15260.78
669,2020-02-17,121.17,138.65,1984.17
670,2019-05-27,216.28,226.32,3305.99
671,2019-11-15,655.93,662.67,4735.1
672,2019-02-14,979.14,1065.93,16241.13
673,2019-01-15,584.29,696.96,10447.2
674,2019-06-26,763.77,779.63,4365.37
675,2019-04-17,541.92,615.7,14307.2
676,2019-07-31,1096.49,1210.47,14441.76
677,2020-03-12,838.8,852.29,9862.08
678,2020-02-06,849.08,911.79,9962.72
679,2019-08-28,493.41,512.46,3673.3
680,2019-06-03,512.48,545.26,8194.34
681,2019-12-11,613.01,650.37,8352.72
682,2019-11-15,970.03,1050.11,13762.34
683,2019-05-09,367.54,404.21,5929.4
684,2019-10-21,1061.16,1055.16,13318.58
685,2020-01-23,219.4,225.71,1938.68
686,2019-03-26,142.75,152.14,1504.6
687,2019-04-09,712.32,800.18,9824.68
688,2019-12-06,918.81,934.19,21284
689,2019-03-11,778.02,814.22,4439.28
690,2019-08-30,256.07,270.73,2559.24
691,2020-04-02,775.53,784.45,20002.48
692,2020-03-25,695.13,713.86,7060.05
693,2019-01-30,926.1,1013.44,22309.22
694,2019-07-29,293.47,305.99,2227.81
695,2019-07-16,449.86,483.73,3562.76
696,2020-02-26,429.96,456.6,5508.34
697,2019-08-22,511.11,583.39,12351.05
698,2019-07-10,538.59,622.17,10508.29
699,2019-08-07,653.78,721.72,10917.35
700,2019-09-03,344.16,367.06,7305.98
701,2019-10-09,1112.23,1148.18,13586.9
702,2019-04-16,498.9,546.51,14773.45
703,2019-10-28,462.03,502.44,7547.48
704,2019-09-12,735.88,801.28,8046.31
705,2020-01-27,279.08,332.83,4770.07
706,2019-08-21,923.5,953.67,16548.95
707,2019-12-12,417.66,429.39,4365.89
708,2019-10-29,810.83,862.61,15070.16
709,2019-12-24,447.87,485.43,6758.83
710,2019-04-11,450.82,528.46,6681.06
711,2019-05-21,1006.34,1046.29,10198.87
712,2019-08-15,924.67,939.7,6715.89
713,2019-06-27,876.02,966.11,23701.34
714,2019-06-21,668.9,717.72,7240.54
715,2020-03-02,687.88,774.43,7774.5
716,2019-12-18,926.02,1028.97,20088.58
717,2019-02-14,378.84,373.81,5719.81
718,2019-01-16,827.74,914.02,13176.95
719,2019-03-29,825.83,858.39,12680.84
720,2019-11-08,197.56,219.47,3029.18
721,2019-06-25,187.22,190.85,1454.72
722,2020-03-18,941.37,1135.83,25018.21
723,2019-02-18,353.84,382.68,3537.93
724,2019-01-24,449.22,477.65,3400.03
725,2019-06-28,1019.56,1138.35,19106.67
726,2019-09-06,646.06,672.94,13223.19
727,2020-04-06,681.42,709.46,5394.07
728,2019-05-20,182.41,184.15,3189.03
729,2019-06-21,283.39,305.07,3637.15
730,2019-06-12,373.17,381.16,4628.64
731,2019-04-12,1131.39,1290.93,18715.08
732,2019-01-16,317.58,365,4777.89
733,2019-11-29,774.81,791.16,6503.3
734,2019-12-12,333.96,353.42,4464.9
735,2019-12-05,723.35,742.05,4821.83
736,2019-08-08,312.8,332.9,4235.98
737,2019-05-28,944.85,976.35,6839.67
738,2020-02-04,719.32,929.09,16463.75
739,2020-02-17,832.01,859.32,6659.56
740,2019-05-29,698.33,788.62,19466.44
741,2020-02-19,1018.85,1159.55,19864.41
742,2019-08-20,754.01,836.9,16388.8
743,2019-12-18,978.72,1231.06,18299.88
744,2020-04-07,665.34,701.58,9877.78
745,2019-12-10,660.6,691.12,10312.9
746,2019-12-24,755.07,804.35,11271.52
747,2020-02-28,699.47,783.5,11263.64
748,2019-04-12,1098.04,1334.39,29120.95
749,2020-02-05,823.24,868.35,3648.37
750,2019-01-22,1010.43,1136.65,16292.91
751,2019-09-27,830.11,859,8642.67
752,2019-08-09,312.44,354.44,3457.56
753,2019-09-24,677.23,769.4,10819.26
754,2020-01-21,484.26,496.8,9836.35
755,2019-06-24,700.16,732.66,6766.81
756,2020-02-18,313.01,332.04,4063.66
757,2019-01-23,401.04,412.91,2991.07
758,2019-03-20,729.38,751.53,12167.73
759,2019-07-22,1127.76,1351.09,21445.15
760,2020-01-17,821.07,885.72,5909.72
761,2019-06-10,726.18,813.81,14215.63
762,2019-11-21,318.09,332.65,3810.89
763,2019-08-19,411.72,420.4,8726.45
764,2019-06-21,466.08,587.9,9880.02
765,2019-07-23,916.8,1011.16,11212
766,2020-01-07,833.21,872,8637.23
767,2019-11-12,226.55,228.59,2298.41
768,2019-10-28,511.34,512.88,5677.13
769,2019-09-26,324.78,381.86,5803.93
770,2019-05-16,565.25,577.38,8994.25
771,2020-01-21,210.87,220.49,2059.99
772,2019-06-19,909.3,974.35,6418.96
773,2020-01-22,773.84,813.84,6074.68
774,2019-06-07,119.56,134.67,2463.27
775,2019-08-08,1201.83,1399.6,24964.55
776,2020-02-12,338.39,388.32,8574.61
777,2019-01-24,303.77,354.66,8995.75
778,2019-01-24,642.54,655.21,15645.45
779,2019-05-16,588.27,615.62,7803.9
780,2020-04-01,469.79,489.1,3371.31
781,2019-11-14,1069.61,1086.66,7013.22
782,2019-12-23,579.1,654.17,12148.02
783,2019-07-01,104.26,105.7,741.48
784,2019-07-02,1026.9,1076.95,16692.94
785,2019-10-07,764.68,842.53,14910.49
786,2019-12-17,246.77,252.01,2049.77
787,2019-08-14,126.19,134.36,1906.54
788,2019-07-30,326.87,331.99,6999.23
789,2019-11-20,1021.54,1139.86,23955.94
790,2019-12-20,814.36,866.89,14140.31
791,2019-07-11,306.9,325.73,8082.82
792,2020-02-19,266.85,286.47,5577.3
793,2019-04-05,389.19,413.92,6226.81
794,2019-09-25,1100.31,1351.25,23635.15
795,2019-04-12,600.34,676.37,19044.27
796,2020-01-23,1048.86,1088.23,15744.25
797,2020-03-17,708.25,733.78,6198.66
798,2019-03-22,960.65,1232.07,26757.46
799,2019-06-28,775.76,865.2,10659.31
800,2019-02-21,228.55,273.65,5050.08
801,2019-12-23,178.02,183.32,2658.88
802,2019-11-13,378.15,403.16,5384.4
803,2019-07-24,551.93,622.4,8661.01
804,2019-04-01,796.08,823.11,12965.55
805,2019-04-01,931.83,1030.05,11114.88
806,2019-08-20,1078.31,1152.38,11161.27
807,2020-01-24,573.6,594.65,4612.49
808,2020-01-30,848.3,915.56,17049.48
809,2019-11-06,435.37,508.05,8435.8
810,2019-05-22,1171.39,1209.56,31933.02
811,2019-02-20,567.59,598.82,4954.97
812,2019-02-05,140.25,163.71,4558.25
813,2019-11-20,1106.7,1159.59,24407.04
814,2020-02-20,288.8,317.7,5782.31
815,2019-03-20,662.62,705.62,11645.56
816,2020-01-24,1020.07,1048.83,14086.72
817,2019-02-25,280.05,315.56,6892.86
818,2020-02-27,656.78,765.05,8726.97
819,2019-09-05,356.75,354.84,7287.5
820,2019-07-16,336.64,355.22,5458.19
821,2019-04-19,206.26,205.68,3897.19
822,2020-04-07,291.5,300.87,3114.26
823,2019-10-11,817.97,844.2,9789.97
824,2019-11-01,115.5,117.98,1466.62
825,2019-06-05,612.41,681.8,8449.29
826,2019-10-16,668.88,669.97,7421.67
827,2020-03-10,318.07,360.43,6622.58
828,2019-01-18,959.25,999.84,8170.61
829,2019-02-18,347.82,388.3,8656.34
830,2019-04-22,908.6,974.58,14994
831,2020-04-01,729.39,732.22,9807.37
832,2019-07-23,206.94,219.12,4926.49
833,2019-08-01,903.22,905.69,9505.92
834,2020-03-31,684.66,697.06,3894.32
835,2019-10-10,260.79,269.41,2773.29
836,2019-01-18,1082.67,1094.59,13986.1
837,2019-09-25,710.19,712.23,7808.65
838,2019-06-28,800.53,839.2,7095.73
839,2020-01-29,869.89,895.81,8035.86
840,2019-04-15,243.08,275.31,5251.05
841,2019-06-19,735.3,837.22,18564.06
842,2019-07-22,456.4,468.15,3959.07
843,2019-11-28,747.03,773.76,9676
844,2019-07-25,562.44,576.13,5900.42
845,2019-10-31,727.78,734.12,4564.33
846,2019-03-18,728.52,775.68,9049.18
847,2019-08-02,951.64,1243.6,26871.09
848,2019-04-15,205.39,207.66,2998.65
849,2019-11-08,168.53,182.78,2341.5
850,2019-06-14,355.74,381.51,7480.92
851,2019-08-09,248.7,261.9,2424.99
852,2019-06-10,808.52,830.58,8566.99
853,2020-03-26,716.18,711.87,6469.69
854,2019-05-17,661.65,686.23,12095.92
855,2019-10-23,176.84,197.53,3001.56
856,2019-12-26,655.84,701.33,4930.12
857,2020-01-24,205.61,235.87,2511.79
858,2019-05-17,1287.31,1417.51,26108.79
859,2019-05-16,377.75,417.79,8620.76
860,2019-11-05,823.73,955.63,17802.03
861,2019-11-01,594.09,610.88,6442.98
862,2019-07-26,999.63,1124.11,20428.8
863,2019-06-13,992.42,1020.12,18093.56
864,2019-09-25,953.7,999.49,12474.08
865,2020-02-12,328.58,371.62,2192.59
866,2020-02-13,450.2,473.42,6676.37
867,2019-11-22,140.3,147.35,2247.12
868,2020-03-25,220.55,223.65,2504.12
869,2019-03-25,147.39,166.04,2091.07
870,2019-03-13,1274.78,1488.42,28915.16
871,2019-06-17,915.86,1084.49,15094.67
872,2020-02-06,940.42,959.08,7117.87
873,2020-03-24,311.06,337.02,2366.64
874,2019-11-22,766.12,781.45,6700.59
875,2020-03-05,498.72,591.8,9063.94
876,2019-04-10,201.46,202.45,1054.47
877,2019-04-04,437.53,445.06,4854.68
878,2020-04-06,1163.85,1205.91,12669.81
879,2019-10-03,369.88,439.59,6478.44
880,2020-01-21,1312.89,1360.85,21536.3
881,2019-08-08,355.58,403.31,6311.64
882,2019-08-19,976.84,1065.37,19001.64
883,2019-04-16,918.33,1009.78,12388.4
884,2019-04-10,1059.93,1068.64,20524.85
885,2019-08-20,203.28,234.14,2864.05
886,2019-10-17,354.86,408.4,5629.01
887,2019-02-20,358.23,374.17,2030.8
888,2019-02-13,374.54,389.01,2938.77
889,2019-12-27,190.55,209.73,2928.47
890,2019-06-12,976.02,1123.34,29361.16
891,2019-04-01,534.99,664.34,17117.36
892,2019-12-03,1052.23,1173.52,20577.87
893,2019-10-30,818.1,869.49,9209.14
894,2020-04-06,492.17,506.67,6818.07
895,2019-05-09,240.43,273.04,6162.25
896,2019-04-12,897.29,936.87,9045.94
897,2019-12-27,896.07,1029.22,11501.98
898,2019-07-23,513.71,547.67,8650.08
899,2019-04-04,320.81,334.23,7567.28
900,2019-04-10,644.72,763.05,21803.77
901,2019-08-22,535.36,620.65,12646.16
902,2019-01-22,697.35,738.95,9342.11
903,2020-01-08,1017.51,1175.36,20108.63
904,2019-05-15,883.86,900.06,7959.34
905,2019-11-05,513.9,556.36,7139.78
906,2019-04-18,1144.5,1190.8,21315.69
907,2019-04-26,1061.98,1171.84,13474.92
908,2019-12-03,308.9,349.1,7802.66
909,2019-05-16,383.08,422.61,8754.98
910,2019-12-13,980.97,1024,14779.36
911,2019-02-22,1033.68,1070.85,17240.12
912,2019-10-17,660.89,692.85,12208.92
913,2019-09-27,723.67,755.15,12366.45
914,2019-02-18,772.76,813.99,5588.99
915,2020-03-16,684.03,737.75,6504.78
916,2019-04-24,238.8,243.82,3908.71
917,2020-01-09,161.38,159.73,1584.12
918,2019-03-08,117.22,125.28,1069.84
919,2019-09-13,819.84,870.74,15311.27
920,2019-02-28,221.69,244.23,5458.93
921,2019-05-16,192.39,196.61,2980.15
922,2019-10-02,946.14,958.72,11313.59
923,2019-09-24,400.66,397.12,3662.35
924,2019-08-06,375.82,411.25,4966.9
925,2019-07-02,1009.68,1102,14389.37
926,2019-03-14,212.68,229.72,2882.47
927,2019-03-05,998.15,1140.02,14863.83
928,2020-04-07,345.55,357,3227.91
929,2019-08-13,559.06,600.13,10771.51
930,2020-01-06,418.15,424.79,3530.63
931,2019-02-06,656.23,669.43,5488.36
932,2019-03-28,767.35,906.18,14000.27
933,2019-08-07,322.99,335.34,3348.77
934,2019-09-19,805.95,849.17,10582.2
935,2019-05-27,344.18,366.99,4524.37
936,2019-10-02,720.77,993.74,20199.69
937,2019-05-14,1059.45,1278.11,15386.61
938,2019-11-20,538.83,600.25,7583.66
939,2019-07-30,564.02,597.28,8238.9
940,2019-01-16,118.47,127.37,2348.74
941,2019-12-03,106.75,114.37,1320.43
942,2019-07-17,934.03,951.78,8187.51
943,2019-11-06,169.32,187.67,2978.96
944,2019-01-04,1072.78,1204.72,12610.95
945,2019-06-27,233.7,251.89,7361.58
946,2019-08-02,1061.55,1037.03,14267.93
947,2019-09-13,378.98,413.48,9152.09
948,2019-12-23,700.98,745.77,9220.95
949,2019-08-19,120.89,133.64,3417.07
950,2019-08-20,403.17,436.09,5569.45
951,2019-06-24,535.22,605.32,9943.7
952,2019-11-13,552.8,595.33,6356.08
953,2019-11-25,358.45,382.73,4119.53
954,2019-12-16,408.85,409.9,4787.82
955,2019-09-26,222.47,247.05,2523.65
956,2019-12-25,487.76,534.55,7024.09
957,2019-07-19,1020.38,1024.46,8529.36
958,2020-02-21,631.04,819.16,11027.26
959,2019-12-09,198.87,216.55,2604.97
960,2019-06-26,1112.58,1177.35,23780.75
961,2019-06-21,1117.98,1171.79,40537.15
962,2019-02-07,478.49,525.49,6615.14
963,2019-06-12,671.56,781.85,16440.41
964,2019-05-28,276,282.13,2298.35
965,2019-07-03,903.6,928.47,12176.36
966,2020-03-24,294.94,329.08,4848.12
967,2019-02-04,327.36,324.77,5867.52
968,2020-02-10,804.95,806.77,6844.83
969,2019-03-11,207.05,206.53,2327.73
970,2019-12-09,696.29,723.66,7337.87
971,2019-01-24,1006.3,1114.88,21764.12
972,2019-06-20,1104.47,1087.34,19108.7
973,2019-12-13,405.88,447.32,4392
974,2019-12-16,329.15,370.04,7040.25
975,2019-11-15,557.08,565.23,6758.27
976,2019-04-23,444.14,459.92,6329.81
977,2019-12-16,944.14,1029.91,12011.91
978,2020-03-04,141.4,154.68,2276.41
979,2019-04-12,194.11,207.14,3851.23
980,2019-03-26,687.34,693.97,5013.34
981,2019-10-17,587.68,600.1,6962.28
982,2020-02-18,370.14,378.11,6003.35
983,2019-04-03,1251.07,1359.17,25611.78
984,2019-10-30,220.16,255.02,4368.42
985,2020-01-24,256.53,271.01,6813.47
986,2019-10-18,239.9,244.54,2692.73
987,2020-02-27,151.06,152.03,652.97
988,2019-11-19,557.47,592.84,6406.66
989,2019-05-22,944.11,998.68,6023.87
990,2019-10-28,266.34,286.9,2590.69
991,2020-03-06,798.27,826.51,11412.02
992,2020-04-06,798.31,810.5,6598.51
993,2020-03-09,683.11,734.33,12221.61
994,2019-09-17,999.41,1143.64,15371.18
995,2020-03-19,113.97,119.22,797.57
996,2020-02-20,244.13,250.86,1857.73
997,2019-07-26,474,586.07,12803.96
998,2020-03-11,1107.85,1156.49,23951.38
999,2019-08-28,668.91,694.67,15591.4
1000,2019-11-15,585.81,605.18,8475.87
1001,2020-03-26,974.85,1016.52,9442.26
1002,2019-10-18,759.54,800.69,14175.53
1003,2019-04-05,233.75,289.97,8258.7
1004,2019-11-15,424.6,430.47,3178.65
1005,2020-01-23,1092.15,1113.68,19001.92
1006,2020-01-09,735.99,737.35,5440.85
1007,2019-08-21,568.79,619.57,12736.1
1008,2019-11-29,998.52,1093.7,14088.78
1009,2019-08-23,819.2,833.53,19647.85
1010,2019-04-04,630.64,672.88,4616.07
1011,2019-11-12,1094.93,1105.93,26541.87
1012,2019-02-05,610.2,611.81,12014.11
1013,2020-02-12,1197.38,1383.9,23780.41
1014,2020-02-04,197.31,230.36,2410.44
1015,2019-05-27,1084.72,1212.23,17500.66
1016,2019-04-09,1026.23,1186.61,37471.69
1017,2019-08-30,935.8,1002.26,13180.44
1018,2019-07-24,138.96,141.94,1556.04
1019,2019-11-12,711.41,726.99,6134.13
1020,2019-01-21,230.76,249.09,2879.97
1021,2019-05-17,689.73,766.1,17803.4
1022,2019-12-09,1031.46,1123.62,17003.05
1023,2019-08-29,863.93,920.32,19032.69
1024,2019-04-25,799,910.82,13171.04
1025,2019-09-10,271.6,278.93,1259.64
1026,2019-06-20,292.65,306.87,5222.44
1027,2019-08-01,840.91,908.44,23819.75
1028,2020-02-28,119.53,129.7,1254.2
1029,2019-08-29,355.74,357.78,5543.23
1030,2019-06-05,777.61,881.85,20536.3
1031,2020-02-25,1072.16,1149.76,15623.25
1032,2019-09-13,772.95,841.16,17722.81
1033,2019-06-24,780.47,815.15,11818.38
1034,2020-03-25,646.6,724.08,13736.71
1035,2020-01-16,176.09,186.66,2292.91
1036,2019-08-14,179.98,209.47,3676.92
1037,2020-03-06,740.47,749.17,4970.77
1038,2019-11-20,781.04,894.27,15829.55
1039,2019-03-05,865.82,887.4,8544.23
1040,2019-08-02,803.37,923.73,19290.19
1041,2019-07-12,886.16,967.06,9694.18
1042,2019-11-19,448.05,459.3,3369.21
1043,2019-09-13,249.99,288.89,2954.46
1044,2019-09-04,643.14,722.2,10972.68
1045,2019-12-10,410.62,427.8,2631.75
1046,2019-05-31,549.03,560.53,5509.06
1047,2019-03-26,446.63,466.89,5824.91
1048,2019-05-07,455.4,462.83,11675.99
1049,2019-06-25,826.48,901.32,14102.99
1050,2019-01-10,240.22,252.17,3073.92
1051,2019-05-30,335.89,390.1,5247.38
1052,2019-11-27,313.68,326.47,5980.3
1053,2020-03-25,858.1,1036.06,27587.39
1054,2019-08-01,488.95,510.77,2939.88
1055,2019-08-27,344.58,348.94,7305.18
1056,2019-09-30,458.32,538.34,10090.53
1057,2019-08-27,247.66,259.38,3723.93
1058,2019-12-03,672.04,702.97,6194.28
1059,2019-09-20,657.19,687.5,11120.38
1060,2019-04-08,471.46,480.64,2162.82
1061,2019-06-10,666.1,762.92,12394.47
1062,2019-02-12,713.27,823.4,13376.5
1063,2020-01-14,307.62,318.21,4987.71
1064,2019-12-25,1148.52,1231.27,24235.19
1065,2020-01-20,676.47,790.11,18688.28
1066,2019-07-23,845.06,882.61,11570.73
1067,2020-03-10,489.45,516.66,8058.04
1068,2019-05-15,897.36,989.5,15819.76
1069,2019-01-23,708.33,770.94,10844.79
1070,2020-02-06,208.91,274.39,3925.48
1071,2019-09-02,490.09,542.78,4916.73
1072,2019-03-06,1119.18,1140.9,24738.18
1073,2019-11-20,1207.94,1260.45,18839.61
1074,2019-10-16,354.36,375.92,7977.64
1075,2019-05-20,570.5,619.96,10428.62
1076,2019-08-21,863.86,937.75,13506.92
1077,2019-04-23,225.08,249.66,4281.22
1078,2019-12-27,802.39,924.2,11722.49
1079,2019-03-25,621.88,681.38,8055.2
1080,2019-11-20,206.18,212.15,2010.91
1081,2020-01-24,302.62,295.9,4190.69
1082,2019-04-03,943.71,1056.85,21707.45
1083,2019-06-10,432.2,480.8,7173.62
1084,2019-07-18,1242.73,1394.03,24217.81
1085,2019-05-28,241.9,267.53,4715.72
1086,2020-01-22,206.83,208.3,1395.35
1087,2019-12-27,632.24,688.25,12358.99
1088,2019-07-24,408.95,503.73,10737.36
1089,2020-03-04,485.6,500.27,5496.59
1090,2019-10-16,330.99,441.29,7923.8
1091,2019-10-11,123.08,132.94,2646.06
1092,2019-02-07,764.55,795.53,8371.63
1093,2020-03-11,708.27,776.25,7810.44
1094,2019-06-19,1497.34,1728.97,23499.61
1095,2019-08-16,355.88,354.17,6697.88
1096,2020-01-07,1246.31,1408.74,35396.11
1097,2019-06-21,211.35,237.13,4849.08
1098,2019-08-08,748.64,847.79,12596.59
1099,2019-08-19,204.23,214.1,1490.92
1100,2020-02-13,824.57,873.71,14508.24
1101,2019-04-24,480.18,543.3,11327.79
1102,2019-11-19,300.97,325.92,2636.26
1103,2019-09-26,852.76,964.9,16549.21
1104,2019-02-05,525.11,565,4773.34
1105,2019-06-10,305.39,319.82,2474.87
1106,2019-03-19,128.91,143.9,2566.4
1107,2019-09-11,176.59,204.38,5049.2
1108,2019-06-17,488.48,498.89,5019.76
1109,2019-03-04,413.37,443.2,10260.17
1110,2019-02-20,285.9,293.46,3330.37
